"","query_id","subject_id","subject_id.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","pident.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","length.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","evalue.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","nextevalue.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","E_diff.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","bitscore.Brapa3.0_pep_vs_brapa_fpsccyc_fasta_best","pident.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","length.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","evalue.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","nextevalue.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","E_diff.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best","bitscore.brapa_fpsccyc_fasta_vs_Brapa3.0_pep_best"
"1254","BRARA.B03033-MONOMER","BraA02g034540.3C","BRARA.B03033-MONOMER",99.217,511,0,0,NA,1050,99.217,511,0,0,NA,1050
"1255","BRARA.B03035-MONOMER","BraA02g034560.3C","BRARA.B03035-MONOMER",100,268,0,1.64e-158,-Inf,540,100,268,0,1.33e-171,-Inf,540
"1256","BRARA.B03037-MONOMER","BraA02g034580.3C","BRARA.B03037-MONOMER",98.641,736,0,1.52e-93,-Inf,1491,98.641,736,0,0,NA,1491
"1257","BRARA.B03039-MONOMER","BraA02g034600.3C","BRARA.B03039-MONOMER",97.74,354,0,1.9,-Inf,698,97.74,354,0,1.71e-71,-Inf,698
"1258","BRARA.B03046-MONOMER","BraA02g034710.3C","BRARA.B03046-MONOMER",96.421,978,0,9e-63,-Inf,1905,96.421,978,0,2.25e-61,-Inf,1905
"1259","BRARA.B03053-MONOMER","BraA02g034890.3C","BRARA.B03053-MONOMER",96.822,409,0,1.43e-170,-Inf,829,96.822,409,0,1.89e-132,-Inf,829
"1260","BRARA.B03059-MONOMER","BraA02g034940.3C","BRARA.B03059-MONOMER",100,498,0,0,NA,1021,100,498,0,0,NA,1021
"1261","BRARA.B03061-MONOMER","BraA02g034970.3C","BRARA.B03061-MONOMER",99.454,183,2.97e-136,4.94e-128,-8.22097049960642,378,99.454,183,7.31e-137,2.15e-128,-8.46852108295775,378
"1262","BRARA.B03064-MONOMER","BraA02g035020.3C","BRARA.B03064-MONOMER",98.701,462,0,0,NA,925,98.701,462,0,0,NA,925
"1263","BRARA.B03066-MONOMER","BraA02g035040.3C","BRARA.B03066-MONOMER",99.714,350,0,0,NA,723,99.714,350,0,0,NA,723
"1264","BRARA.B03075-MONOMER","BraA02g035180.3C","BRARA.B03075-MONOMER",99.691,324,0,0,NA,674,99.691,324,0,0,NA,674
"1265","BRARA.B03079-MONOMER","BraA02g035230.3C","BRARA.B03079-MONOMER",80.278,431,0,1.96e-102,-Inf,670,80.278,431,0,9.72e-69,-Inf,670
"1266","BRARA.B03085-MONOMER","BraA02g035320.3C","BRARA.B03085-MONOMER",100,91,3.94e-63,1.12e-60,-2.4537218008446,186,100,91,9.7e-64,1.34e-61,-2.14033306409856,186
"1267","BRARA.B03093-MONOMER","BraA02g035420.3C","BRARA.B03093-MONOMER",98.517,944,0,0,NA,1887,98.517,944,0,0,NA,1887
"1268","BRARA.B03104-MONOMER","BraA02g035540.3C","BRARA.B03104-MONOMER",97.826,322,0,7.03e-117,-Inf,652,97.826,322,0,1.85e-116,-Inf,652
"1269","BRARA.B03115-MONOMER","BraA02g035640.3C","BRARA.B03115-MONOMER",97.77,269,0,0.014,-Inf,532,97.77,269,0,0.003,-Inf,532
"1270","BRARA.B03126-MONOMER","BraA02g035760.3C","BRARA.B03126-MONOMER",99.782,458,0,0,NA,957,99.782,458,0,0,NA,957
"1271","BRARA.B03127-MONOMER","BraA06g039660.3C","BRARA.B03127-MONOMER",100,153,5.22e-113,6.66e-112,-1.10580372616803,317,100,153,1.29e-113,1.29e-113,0,317
"1272","BRARA.B03136-MONOMER","BraA02g035870.3C","BRARA.B03136-MONOMER",93.927,494,0,1.8e-155,-Inf,942,93.927,494,0,1.51e-158,-Inf,942
"1273","BRARA.B03138-MONOMER","BraA02g035890.3C","BRARA.B03138-MONOMER",97.533,608,0,1.79e-158,-Inf,1241,97.533,608,0,6.31e-160,-Inf,1241
"1274","BRARA.B03157-MONOMER","BraA02g036110.3C","BRARA.B03157-MONOMER",98.896,453,0,0,NA,929,98.896,453,0,1.49e-58,-Inf,929
"1275","BRARA.B03158-MONOMER","BraA02g036120.3C","BRARA.B03158-MONOMER",99.835,605,0,0,NA,1248,99.835,605,0,0,NA,1248
"1276","BRARA.B03161-MONOMER","BraA02g036150.3C","BRARA.B03161-MONOMER",96.35,274,0,3.38e-163,-Inf,550,96.35,274,0,3.96e-159,-Inf,550
"1277","BRARA.B03167-MONOMER","BraA02g036230.3C","BRARA.B03167-MONOMER",99.057,318,0,0,NA,664,99.057,318,0,0,NA,664
"1278","BRARA.B03170-MONOMER","BraA02g036260.3C","BRARA.B03170-MONOMER",99.694,327,0,0,NA,671,99.694,327,0,0,NA,671
"1279","BRARA.B03183-MONOMER","BraAnng000540.3C","BRARA.B03183-MONOMER",94.872,117,5.82e-73,5.82e-73,0,221,94.872,117,4.3e-73,0.82,-72.2803453968041,221
"1280","BRARA.B03186-MONOMER","BraA02g036530.3C","BRARA.B03186-MONOMER",99.418,1203,0,0,NA,2481,99.418,1203,0,0,NA,2481
"1281","BRARA.B03187-MONOMER","BraA02g036540.3C","BRARA.B03187-MONOMER",96.732,459,0,0,NA,906,96.732,459,0,0,NA,906
"1282","BRARA.B03195-MONOMER","BraA02g036350.3C","BRARA.B03195-MONOMER",100,365,0,0,NA,746,100,365,0,0,NA,746
"1283","BRARA.B03203-MONOMER","BraA02g036630.3C","BRARA.B03203-MONOMER",99.016,508,0,0,NA,1026,99.016,508,0,0,NA,1026
"1284","BRARA.B03211-MONOMER","BraAnng003310.3C","BRARA.B03211-MONOMER",98.438,704,0,0,NA,1426,98.438,704,0,2.44e-139,-Inf,1426
"1285","BRARA.B03218-MONOMER","BraA02g036760.3C","BRARA.B03218-MONOMER",98.282,524,0,0,NA,1069,98.282,524,0,9.8e-14,-Inf,1069
"1286","BRARA.B03227-MONOMER","BraA02g036820.3C","BRARA.B03227-MONOMER",99.801,503,0,0,NA,1035,99.801,503,0,0,NA,1035
"1287","BRARA.B03229-MONOMER","BraA02g036880.3C","BRARA.B03229-MONOMER",100,528,0,0,NA,1101,100,528,0,0,NA,1101
"1288","BRARA.B03230-MONOMER","BraA02g036890.3C","BRARA.B03230-MONOMER",96.596,470,0,0,NA,928,96.596,470,0,0,NA,928
"1289","BRARA.B03233-MONOMER","BraA02g036920.3C","BRARA.B03233-MONOMER",92.78,651,0,1.68e-19,-Inf,1209,93.241,651,0,5.43e-20,-Inf,1223
"1290","BRARA.B03242-MONOMER","BraA02g037020.3C","BRARA.B03242-MONOMER",94.34,212,6.65e-143,2.08e-119,-23.4952416896597,396,94.34,212,1.74e-143,7.79e-115,-28.65098820939,396
"1291","BRARA.B03248-MONOMER","BraA02g037100.3C","BRARA.B03248-MONOMER",90.698,301,0,1.53e-160,-Inf,536,90.698,301,0,0,NA,536
"1292","BRARA.B03250-MONOMER","BraA02g037110.3C","BRARA.B03250-MONOMER",97.826,276,0,5.52e-122,-Inf,536,97.826,276,0,2.61e-115,-Inf,536
"1293","BRARA.B03251-MONOMER","BraA02g037120.3C","BRARA.B03251-MONOMER",98.214,392,0,0,NA,797,98.214,392,0,0,NA,797
"1294","BRARA.B03280-MONOMER","BraA02g037550.3C","BRARA.B03280-MONOMER",99.351,308,0,0,NA,631,99.351,308,0,0,NA,631
"1295","BRARA.B03282-MONOMER","BraA02g037570.3C","BRARA.B03282-MONOMER",100,156,1.13e-112,2.64e-107,-5.36852548338642,316,100,156,2.79e-113,6.5e-108,-5.36730915336925,316
"1296","BRARA.B03285-MONOMER","BraA02g037600.3C","BRARA.B03285-MONOMER",100,454,0,0,NA,937,100,454,0,0,NA,937
"1297","BRARA.B03289-MONOMER","BraA02g037650.3C","BRARA.B03289-MONOMER",97.01,903,0,0,NA,1800,97.01,903,0,9.26e-144,-Inf,1800
"1298","BRARA.B03292-MONOMER","BraA02g037690.3C","BRARA.B03292-MONOMER",100,282,0,0,NA,585,100,282,0,0,NA,585
"1299","BRARA.B03295-MONOMER","BraA02g037710.3C","BRARA.B03295-MONOMER",99.516,413,0,0,NA,855,99.516,413,0,0,NA,855
"1300","BRARA.B03309-MONOMER","BraA02g037880.3C","BRARA.B03309-MONOMER",100,527,0,0,NA,1097,100,527,0,0,NA,1097
"1301","BRARA.B03313-MONOMER","BraA02g037920.3C","BRARA.B03313-MONOMER",99.796,491,0,0,NA,1006,99.796,491,0,0,NA,1006
"1302","BRARA.B03318-MONOMER","BraA02g037970.3C","BRARA.B03318-MONOMER",100,298,0,5.79e-114,-Inf,610,100,298,0,1.38e-91,-Inf,610
"1303","BRARA.B03324-MONOMER","BraA02g038060.3C","BRARA.B03324-MONOMER",100,327,0,5.6e-132,-Inf,654,100,327,0,1.28e-132,-Inf,654
"1304","BRARA.B03325-MONOMER","BraA02g038070.3C","BRARA.B03325-MONOMER",99.375,320,0,0,NA,647,99.375,320,0,0,NA,647
"1305","BRARA.B03326-MONOMER","BraA02g038120.3C","BRARA.B03326-MONOMER",99.839,1245,0,0,NA,2549,99.839,1245,0,0,NA,2549
"1306","BRARA.B03332-MONOMER","BraA02g038230.3C","BRARA.B03332-MONOMER",97.688,519,0,0,NA,1022,97.688,519,0,0,NA,1022
"1307","BRARA.B03336-MONOMER","BraA02g038280.3C","BRARA.B03336-MONOMER",100,501,0,0,NA,1033,100,501,0,0,NA,1033
"1308","BRARA.B03357-MONOMER","BraA02g038580.3C","BRARA.B03357-MONOMER",99.686,318,0,0,NA,663,99.686,318,0,0,NA,663
"1309","BRARA.B03367-MONOMER","BraA02g038680.3C","BRARA.B03367-MONOMER",98.805,251,0,9.73e-151,-Inf,513,98.805,251,0,4.18e-144,-Inf,513
"1310","BRARA.B03372-MONOMER","BraA02g038730.3C","BRARA.B03372-MONOMER",99.251,934,0,0,NA,1920,99.251,934,0,0,NA,1920
"1311","BRARA.B03381-MONOMER","BraA02g038850.3C","BRARA.B03381-MONOMER",68.644,118,3.92e-50,1.98e-33,-16.7033791232411,156,68.644,118,1.13e-50,6.38e-34,-16.7517422352377,156
"1312","BRARA.B03382-MONOMER","BraA02g038860.3C","BRARA.B03382-MONOMER",100,445,0,0,NA,913,100,445,0,0,NA,913
"1313","BRARA.B03384-MONOMER","BraA02g038880.3C","BRARA.B03384-MONOMER",100,378,0,0,NA,777,100,378,0,0,NA,777
"1314","BRARA.B03386-MONOMER","BraA02g038050.3C","BRARA.B03386-MONOMER",100,214,1.61e-163,8.48e-162,-1.72156997622488,456,100,214,6.31e-164,1.13e-62,-101.253049084239,456
"1315","BRARA.B03391-MONOMER","BraA02g039050.3C","BRARA.B03391-MONOMER",100,448,0,0,NA,924,100,448,0,0,NA,924
"1316","BRARA.B03393-MONOMER","BraA02g039080.3C","BRARA.B03393-MONOMER",100,466,0,0,NA,966,100,466,0,0,NA,966
"1317","BRARA.B03407-MONOMER","BraA02g039240.3C","BRARA.B03407-MONOMER",99.794,486,0,0,NA,1014,99.794,486,0,0,NA,1014
"1318","BRARA.B03418-MONOMER","BraA02g039350.3C","BRARA.B03418-MONOMER",98.036,560,0,0,NA,1141,98.036,560,0,0,NA,1141
"1319","BRARA.B03424-MONOMER","BraA02g039460.3C","BRARA.B03424-MONOMER",100,323,0,0,NA,657,100,323,0,0,NA,657
"1320","BRARA.B03427-MONOMER","BraA06g035730.3C","BRARA.B03427-MONOMER",98.02,404,0,0,NA,800,98.02,404,0,0,NA,800
"1321","BRARA.B03436-MONOMER","BraA02g039630.3C","BRARA.B03436-MONOMER",99.497,596,0,0,NA,1214,99.497,596,0,0,NA,1214
"1322","BRARA.B03447-MONOMER","BraA02g039750.3C","BRARA.B03447-MONOMER",99.528,424,0,0,NA,869,99.528,424,0,0,NA,869
"1323","BRARA.B03448-MONOMER","BraA02g039760.3C","BRARA.B03448-MONOMER",98.481,395,0,0,NA,805,98.481,395,0,0,NA,805
"1324","BRARA.B03452-MONOMER","BraA02g039800.3C","BRARA.B03452-MONOMER",96.809,188,1.05e-129,4.08e-81,-48.5894708640199,362,96.809,188,2.62e-130,3.81e-87,-43.1626236843559,362
"1325","BRARA.B03456-MONOMER","BraA02g039850.3C","BRARA.B03456-MONOMER",94.004,517,0,0,NA,973,94.004,517,0,0,NA,973
"1326","BRARA.B03458-MONOMER","BraA02g039870.3C","BRARA.B03458-MONOMER",98.425,127,2.38e-86,1.61e-09,-76.8302489189753,248,98.425,127,6.69e-87,1.46e-15,-71.3389267380166,248
"1327","BRARA.B03461-MONOMER","BraA02g039900.3C","BRARA.B03461-MONOMER",99.344,457,0,0,NA,918,99.344,457,0,0,NA,918
"1328","BRARA.B03463-MONOMER","BraA02g039910.3C","BRARA.B03463-MONOMER",99.761,418,0,0,NA,868,99.761,418,0,0,NA,868
"1329","BRARA.B03467-MONOMER","BraA02g039940.3C","BRARA.B03467-MONOMER",98.537,615,0,0,NA,1258,98.537,615,0,0,NA,1258
"1330","BRARA.B03468-MONOMER","BraA02g039950.3C","BRARA.B03468-MONOMER",98.311,533,0,0,NA,1087,98.311,533,0,0,NA,1087
"1331","BRARA.B03471-MONOMER","BraA02g039980.3C","BRARA.B03471-MONOMER",98.69,458,0,1.42e-163,-Inf,935,98.69,458,0,1.72e-164,-Inf,935
"1332","BRARA.B03476-MONOMER","BraA02g040020.3C","BRARA.B03476-MONOMER",99.825,571,0,0,NA,1182,99.825,571,0,0,NA,1182
"1333","BRARA.B03478-MONOMER","BraA10g004220.3C","BRARA.B03478-MONOMER",86.667,75,1.13e-42,3.14e-42,-0.443851204589791,135,86.667,75,3.21e-43,4.67e-30,-13.1628118481612,135
"1334","BRARA.B03479-MONOMER","BraA02g040040.3C","BRARA.B03479-MONOMER",98.646,443,0,0,NA,889,98.646,443,0,0,NA,889
"1335","BRARA.B03487-MONOMER","BraA02g040140.3C","BRARA.B03487-MONOMER",99.353,773,0,0,NA,1589,99.353,773,0,0,NA,1589
"1336","BRARA.B03491-MONOMER","BraA02g040200.3C","BRARA.B03491-MONOMER",100,609,0,0,NA,1252,100,609,0,0,NA,1252
"1337","BRARA.B03507-MONOMER","BraA02g040360.3C","BRARA.B03507-MONOMER",100,239,0,3.02e-118,-Inf,501,100,239,0,2.12e-116,-Inf,501
"1338","BRARA.B03509-MONOMER","BraA02g040380.3C","BRARA.B03509-MONOMER",99.737,380,0,0,NA,795,99.737,380,0,0,NA,795
"1339","BRARA.B03522-MONOMER","BraA02g040500.3C","BRARA.B03522-MONOMER",97.941,437,0,1.88e-53,-Inf,889,97.941,437,0,2.83e-55,-Inf,889
"1340","BRARA.B03526-MONOMER","BraA02g040540.3C","BRARA.B03526-MONOMER",92.507,347,0,0,NA,628,92.507,347,0,0,NA,628
"1341","BRARA.B03540-MONOMER","BraA02g040690.3C","BRARA.B03540-MONOMER",97.906,382,0,0,NA,762,97.906,382,0,1.91e-155,-Inf,762
"1342","BRARA.B03541-MONOMER","BraA02g040740.3C","BRARA.B03541-MONOMER",97.644,382,0,0,NA,755,97.644,382,0,0,NA,755
"1343","BRARA.B03542-MONOMER","BraA02g040750.3C","BRARA.B03542-MONOMER",95.607,478,0,0,NA,942,95.607,478,0,1.86e-73,-Inf,942
"1344","BRARA.B03544-MONOMER","BraA02g040770.3C","BRARA.B03544-MONOMER",100,646,0,0,NA,1331,100,646,0,0,NA,1331
"1345","BRARA.B03553-MONOMER","BraA02g040840.3C","BRARA.B03553-MONOMER",92.698,493,0,6.11e-132,-Inf,922,92.698,493,0,8.46e-124,-Inf,922
"1346","BRARA.B03580-MONOMER","BraA02g041080.3C","BRARA.B03580-MONOMER",96.341,82,2.43e-56,3.33e-15,-41.136837959908,169,96.341,82,4.42e-57,1.74e-56,-0.595126978933507,169
"1347","BRARA.B03586-MONOMER","BraA02g041170.3C","BRARA.B03586-MONOMER",99.797,492,0,0,NA,1025,99.797,492,0,0,NA,1025
"1348","BRARA.B03588-MONOMER","BraA02g041190.3C","BRARA.B03588-MONOMER",98.776,490,0,0,NA,1001,98.776,490,0,0,NA,1001
"1349","BRARA.B03594-MONOMER","BraA02g041250.3C","BRARA.B03594-MONOMER",96.362,1182,0,0,NA,2315,96.362,1182,0,0,NA,2315
"1350","BRARA.B03596-MONOMER","BraA02g041260.3C","BRARA.B03596-MONOMER",99.517,207,2.23e-152,2.13e-147,-4.98007474039059,422,99.517,207,6.41e-153,5.52e-146,-6.93508104821038,422
"1351","BRARA.B03625-MONOMER","BraA02g041530.3C","BRARA.B03625-MONOMER",100,438,0,0,NA,907,100,438,0,0,NA,907
"1352","BRARA.B03627-MONOMER","BraA02g041550.3C","BRARA.B03627-MONOMER",100,306,0,3.21e-121,-Inf,629,100,306,0,7.92e-122,-Inf,629
"1353","BRARA.B03646-MONOMER","BraA02g041840.3C","BRARA.B03646-MONOMER",99.799,497,0,0,NA,1021,99.799,497,0,0,NA,1021
"1354","BRARA.B03659-MONOMER","BraA02g041910.3C","BRARA.B03659-MONOMER",79.817,218,1.15e-118,8.1e-91,-27.847787178525,338,79.817,218,2.57e-119,2.23e-51,-67.9383717397169,338
"1355","BRARA.B03664-MONOMER","BraA02g041940.3C","BRARA.B03664-MONOMER",100,950,0,0,NA,1952,100,950,0,0,NA,1952
"1356","BRARA.B03666-MONOMER","BraA02g041960.3C","BRARA.B03666-MONOMER",100,269,0,1.88e-59,-Inf,554,100,269,0,4.1e-60,-Inf,554
"1357","BRARA.B03668-MONOMER","BraA02g041980.3C","BRARA.B03668-MONOMER",98.842,518,0,9.03e-21,-Inf,1052,98.842,518,0,4.38e-19,-Inf,1052
"1358","BRARA.B03677-MONOMER","BraA02g042070.3C","BRARA.B03677-MONOMER",100,342,0,0,NA,716,100,342,0,0,NA,716
"1359","BRARA.B03698-MONOMER","BraA02g042300.3C","BRARA.B03698-MONOMER",99.038,520,0,0,NA,1059,99.038,520,0,0,NA,1059
"1360","BRARA.B03700-MONOMER","BraA02g042320.3C","BRARA.B03700-MONOMER",100,519,0,0,NA,1075,100,519,0,0,NA,1075
"1361","BRARA.B03702-MONOMER","BraA02g042340.3C","BRARA.B03702-MONOMER",100,699,0,0,NA,1441,100,699,0,0,NA,1441
"1362","BRARA.B03703-MONOMER","BraA02g042350.3C","BRARA.B03703-MONOMER",97.912,479,0,0,NA,960,97.912,479,0,0,NA,960
"1363","BRARA.B03704-MONOMER","BraA02g042380.3C","BRARA.B03704-MONOMER",95.444,417,0,0,NA,811,95.444,417,0,0,NA,811
"1364","BRARA.B03707-MONOMER","BraA02g042450.3C","BRARA.B03707-MONOMER",97.43,1206,0,1.05e-67,-Inf,2404,97.43,1206,0,1.29e-15,-Inf,2404
"1365","BRARA.B03715-MONOMER","BraA02g042490.3C","BRARA.B03715-MONOMER",97.347,754,0,0,NA,1501,97.347,754,0,0,NA,1501
"1366","BRARA.B03716-MONOMER","BraA02g042500.3C","BRARA.B03716-MONOMER",94.872,156,1.74e-98,2.57e-45,-53.1693838750487,280,94.872,156,1.25e-97,4.62e-50,-47.5677319625481,276
"1367","BRARA.B03725-MONOMER","BraA02g042580.3C","BRARA.B03725-MONOMER",98.492,199,2.34e-149,9.77e-08,-141.620678706309,412,98.492,199,5.77e-150,8.3e-48,-102.15790227922,412
"1368","BRARA.B03727-MONOMER","BraA02g042610.3C","BRARA.B03727-MONOMER",98.201,556,0,0,NA,1132,98.201,556,0,0,NA,1132
"1369","BRARA.B03732-MONOMER","BraA02g042670.3C","BRARA.B03732-MONOMER",99.803,507,0,0,NA,1038,99.803,507,0,0,NA,1038
"1370","BRARA.B03748-MONOMER","BraA02g042880.3C","BRARA.B03748-MONOMER",97.98,99,1.52e-69,1.43e-19,-49.9734924495203,202,97.98,99,3.74e-70,0.29,-68.8895263956985,202
"1371","BRARA.B03750-MONOMER","BraA02g042900.3C","BRARA.B03750-MONOMER",98.98,196,4.51e-139,1.86e-107,-31.6153364023399,386,98.98,196,1.11e-139,7.51e-110,-29.8303169582175,386
"1372","BRARA.B03765-MONOMER","BraA02g043040.3C","BRARA.B03765-MONOMER",95.844,818,0,0,NA,1623,95.844,818,0,0,NA,1623
"1373","BRARA.B03766-MONOMER","BraA02g043050.3C","BRARA.B03766-MONOMER",99.416,856,0,0,NA,1770,99.416,856,0,0,NA,1770
"1374","BRARA.B03796-MONOMER","BraA02g043500.3C","BRARA.B03796-MONOMER",97.523,323,0,6.86e-119,-Inf,647,97.523,323,0,1.24e-172,-Inf,647
"1375","BRARA.B03797-MONOMER","BraA02g043510.3C","BRARA.B03797-MONOMER",79.932,294,3.38e-161,6.38e-145,-16.2759039784435,452,79.932,294,1e-161,1.29e-117,-44.1105897102993,452
"1376","BRARA.B03800-MONOMER","BraA02g043520.3C","BRARA.B03800-MONOMER",99.554,224,5.16e-169,1.27e-99,-69.3911540193287,466,99.554,224,1.55e-169,1.43e-119,-49.9650043392948,466
"1377","BRARA.B03815-MONOMER","BraA02g043700.3C","BRARA.B03815-MONOMER",100,292,0,2.88e-147,-Inf,606,100,292,0,4.66e-149,-Inf,606
"1378","BRARA.B03823-MONOMER","BraA02g043760.3C","BRARA.B03823-MONOMER",100,151,3.49e-112,1.15e-100,-11.5178724133944,314,100,151,8.6e-113,2.83e-101,-11.5172879842807,314
"1379","BRARA.B03825-MONOMER","BraA02g043780.3C","BRARA.B03825-MONOMER",99.458,553,0,0,NA,1127,99.458,553,0,0,NA,1127
"1380","BRARA.B03826-MONOMER","BraA02g043800.3C","BRARA.B03826-MONOMER",99.687,957,0,0,NA,1954,99.687,957,0,0,NA,1954
"1381","BRARA.B03835-MONOMER","BraA02g043900.3C","BRARA.B03835-MONOMER",96.085,281,0,2.67e-114,-Inf,544,96.085,281,0,1.61e-117,-Inf,544
"1382","BRARA.B03839-MONOMER","BraA02g043940.3C","BRARA.B03839-MONOMER",96.165,339,0,3.98e-129,-Inf,660,96.165,339,0,1.01e-137,-Inf,660
"1383","BRARA.B03845-MONOMER","BraA02g044000.3C","BRARA.B03845-MONOMER",98.739,555,0,7.5e-165,-Inf,1108,98.739,555,0,1.69e-168,-Inf,1108
"1384","BRARA.B03850-MONOMER","BraA02g044050.3C","BRARA.B03850-MONOMER",100,513,0,0,NA,1051,100,513,0,0,NA,1051
"1385","BRARA.B03853-MONOMER","BraA02g044080.3C","BRARA.B03853-MONOMER",100,253,0,4.39e-177,-Inf,516,100,253,0,1.98e-177,-Inf,516
"1386","BRARA.B03857-MONOMER","BraA02g044200.3C","BRARA.B03857-MONOMER",92.628,312,0,0,NA,588,92.628,312,0,0,NA,588
"1387","BRARA.B03864-MONOMER","BraA02g044280.3C","BRARA.B03864-MONOMER",97.085,446,0,5.79e-150,-Inf,898,97.085,446,0,2.22e-162,-Inf,898
"1388","BRARA.B03868-MONOMER","BraA02g044310.3C","BRARA.B03868-MONOMER",98.752,721,0,0,NA,1481,98.752,721,0,0,NA,1481
"1389","BRARA.B03874-MONOMER","BraA02g044380.3C","BRARA.B03874-MONOMER",99.185,368,0,0,NA,763,99.185,368,0,0,NA,763
"1390","BRARA.B03876-MONOMER","BraA02g044390.3C","BRARA.B03876-MONOMER",99.14,349,0,0,NA,708,99.14,349,0,0,NA,708
"1391","BRARA.B03878-MONOMER","BraA02g044410.3C","BRARA.B03878-MONOMER",99.091,770,0,0,NA,1574,99.091,770,0,0,NA,1574
"1392","BRARA.B03882-MONOMER","BraA02g044450.3C","BRARA.B03882-MONOMER",99.701,334,0,0,NA,673,99.701,334,0,0,NA,673
"1393","BRARA.B03883-MONOMER","BraA02g044460.3C","BRARA.B03883-MONOMER",96.353,329,0,0,NA,636,96.353,329,0,0,NA,636
"1394","BRARA.B03899-MONOMER","BraA02g044610.3C","BRARA.B03899-MONOMER",94.505,637,0,0,NA,1230,94.505,637,0,0,NA,1230
"1395","BRARA.B03903-MONOMER","BraA02g044430.3C","BRARA.B03903-MONOMER",99.812,531,0,0,NA,1082,99.812,531,0,0,NA,1082
"1396","BRARA.B03909-MONOMER","BraA02g044660.3C","BRARA.B03909-MONOMER",98.46,779,0,0,NA,1589,98.46,779,0,0,NA,1589
"1397","BRARA.B03912-MONOMER","BraA02g044780.3C","BRARA.B03912-MONOMER",100,486,0,0,NA,1007,100,486,0,0,NA,1007
"1398","BRARA.B03915-MONOMER","BraA02g044750.3C","BRARA.B03915-MONOMER",99.537,1081,0,0,NA,2227,99.537,1081,0,0,NA,2227
"1399","BRARA.B03917-MONOMER","BraA02g044810.3C","BRARA.B03917-MONOMER",99.564,688,0,0,NA,1407,99.564,688,0,0,NA,1407
"1400","BRARA.B03933-MONOMER","BraA02g044980.3C","BRARA.B03933-MONOMER",99.571,466,0,6.08e-168,-Inf,970,99.571,466,0,5.27e-169,-Inf,970
"1401","BRARA.B03935-MONOMER","BraA02g045000.3C","BRARA.B03935-MONOMER",99.433,353,0,0,NA,722,99.433,353,0,0,NA,722
"1402","BRARA.B03937-MONOMER","BraA02g045020.3C","BRARA.B03937-MONOMER",100,307,0,4.86e-112,-Inf,636,100,307,0,1.2e-112,-Inf,636
"1403","BRARA.B03939-MONOMER","BraA02g045040.3C","BRARA.B03939-MONOMER",99.088,548,0,4.27e-180,-Inf,1103,99.088,548,0,5.12e-178,-Inf,1103
"1404","BRARA.B03940-MONOMER","BraA02g045050.3C","BRARA.B03940-MONOMER",96.853,286,0,3.37e-173,-Inf,574,96.853,286,0,2.86e-171,-Inf,574
"1405","BRARA.B03965-MONOMER","BraA02g045300.3C","BRARA.B03965-MONOMER",99.859,709,0,0,NA,1433,99.859,709,0,0,NA,1433
"1406","BRARA.B03966-MONOMER","BraA02g045310.3C","BRARA.B03966-MONOMER",98.952,668,0,0,NA,1380,98.952,668,0,0,NA,1380
"1407","BRARA.B03968-MONOMER","BraA02g045340.3C","BRARA.B03968-MONOMER",98.726,471,0,0,NA,970,98.726,471,0,0,NA,970
"1408","BRARA.B03975-MONOMER","BraA02g045500.3C","BRARA.B03975-MONOMER",100,380,0,3.53e-34,-Inf,774,100,380,0,4.26e-35,-Inf,774
"1409","BRARA.B03978-MONOMER","BraA02g045530.3C","BRARA.B03978-MONOMER",100,304,0,6.36e-171,-Inf,624,100,304,0,0,NA,624
"1410","BRARA.B03984-MONOMER","BraA02g045840.3C","BRARA.B03984-MONOMER",99.469,377,0,0,NA,770,99.469,377,0,0,NA,770
"1411","BRARA.B03995-MONOMER","BraA02g045740.3C","BRARA.B03995-MONOMER",89.098,266,9.06e-162,8.01e-142,-19.9465043184074,449,89.098,266,2.11e-162,1.16e-126,-35.7401755339292,449
"1412","BRARA.B04003-MONOMER","BraA02g045640.3C","BRARA.B04003-MONOMER",100,367,0,0,NA,771,100,367,0,6.3,-Inf,771
"1413","BRARA.C00006-MONOMER","BraA03g000310.3C","BRARA.C00006-MONOMER",94.255,470,0,1.17e-130,-Inf,920,94.255,470,0,3.4e-135,-Inf,920
"1414","BRARA.C00017-MONOMER","BraA03g000210.3C","BRARA.C00017-MONOMER",96.364,330,0,2.37e-89,-Inf,657,96.364,330,0,6.04e-86,-Inf,657
"1415","BRARA.C00023-MONOMER","BraA03g000150.3C","BRARA.C00023-MONOMER",100,255,0,4.92e-113,-Inf,528,100,255,0,1.21e-113,-Inf,528
"1416","BRARA.C00031-MONOMER","BraA03g000070.3C","BRARA.C00031-MONOMER",99.775,445,0,1.58e-110,-Inf,919,99.775,445,0,4.81e-119,-Inf,919
