name,value,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_padjust,Term,Definition,tissue.modules,tissue_LorD_set,-log10 FDR q-val
leaf.voom5.module.signedhybrid_brown,NA,GO:0051028,2.838409361908579e-4,0.9999600792700059,7,60,mRNA transport,BP,0.028301929137556858,mRNA transport,"The directed movement of mRNA, messenger ribonucleic acid, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",leaf.brown,leaf_Dead,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0051028,2.838409361908579e-4,0.9999600792700059,7,60,mRNA transport,BP,0.028301929137556858,mRNA transport,"The directed movement of mRNA, messenger ribonucleic acid, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",leaf.brown,root_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0051028,2.838409361908579e-4,0.9999600792700059,7,60,mRNA transport,BP,0.028301929137556858,mRNA transport,"The directed movement of mRNA, messenger ribonucleic acid, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",leaf.brown,root_Dead,1.6624674639372445
leaf.voom5.module.signedhybrid_brown,NA,GO:0071038,3.063417477606819e-4,0.9999940983545742,3,6,nuclear polyadenylation-dependent tRNA catabolic process,BP,0.029762279032441635,nuclear polyadenylation-dependent tRNA catabolic process,"The chemical reactions and pathways occurring in the nucleus and resulting in the breakdown of an aberrant or incorrectly modified transfer RNA (tRNA) molecule, initiated by the enzymatic addition of a sequence of adenylyl residues (polyadenylation) at the 3' end the target tRNA.",leaf.brown,leaf_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0071038,3.063417477606819e-4,0.9999940983545742,3,6,nuclear polyadenylation-dependent tRNA catabolic process,BP,0.029762279032441635,nuclear polyadenylation-dependent tRNA catabolic process,"The chemical reactions and pathways occurring in the nucleus and resulting in the breakdown of an aberrant or incorrectly modified transfer RNA (tRNA) molecule, initiated by the enzymatic addition of a sequence of adenylyl residues (polyadenylation) at the 3' end the target tRNA.",leaf.brown,leaf_Dead,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0071038,3.063417477606819e-4,0.9999940983545742,3,6,nuclear polyadenylation-dependent tRNA catabolic process,BP,0.029762279032441635,nuclear polyadenylation-dependent tRNA catabolic process,"The chemical reactions and pathways occurring in the nucleus and resulting in the breakdown of an aberrant or incorrectly modified transfer RNA (tRNA) molecule, initiated by the enzymatic addition of a sequence of adenylyl residues (polyadenylation) at the 3' end the target tRNA.",leaf.brown,root_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0071038,3.063417477606819e-4,0.9999940983545742,3,6,nuclear polyadenylation-dependent tRNA catabolic process,BP,0.029762279032441635,nuclear polyadenylation-dependent tRNA catabolic process,"The chemical reactions and pathways occurring in the nucleus and resulting in the breakdown of an aberrant or incorrectly modified transfer RNA (tRNA) molecule, initiated by the enzymatic addition of a sequence of adenylyl residues (polyadenylation) at the 3' end the target tRNA.",leaf.brown,root_Dead,1.6624674639372445
leaf.voom5.module.signedhybrid_brown,NA,GO:0006261,3.584799842886725e-4,0.9999679408105774,5,41,DNA-dependent DNA replication,BP,0.0339570165117445,DNA-dependent DNA replication,A DNA replication process that uses parental DNA as a template for the DNA-dependent DNA polymerases that synthesize the new strands.,leaf.brown,leaf_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0006261,3.584799842886725e-4,0.9999679408105774,5,41,DNA-dependent DNA replication,BP,0.0339570165117445,DNA-dependent DNA replication,A DNA replication process that uses parental DNA as a template for the DNA-dependent DNA polymerases that synthesize the new strands.,leaf.brown,leaf_Dead,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0006261,3.584799842886725e-4,0.9999679408105774,5,41,DNA-dependent DNA replication,BP,0.0339570165117445,DNA-dependent DNA replication,A DNA replication process that uses parental DNA as a template for the DNA-dependent DNA polymerases that synthesize the new strands.,leaf.brown,root_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0006261,3.584799842886725e-4,0.9999679408105774,5,41,DNA-dependent DNA replication,BP,0.0339570165117445,DNA-dependent DNA replication,A DNA replication process that uses parental DNA as a template for the DNA-dependent DNA polymerases that synthesize the new strands.,leaf.brown,root_Dead,1.6624674639372445
leaf.voom5.module.signedhybrid_brown,NA,GO:0006626,4.9589261352746e-4,0.9999541535946788,5,28,protein targeting to mitochondrion,BP,0.044968421032280805,protein targeting to mitochondrion,"The process of directing proteins towards and into the mitochondrion, usually mediated by mitochondrial proteins that recognize signals contained within the imported protein.",leaf.brown,leaf_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0006626,4.9589261352746e-4,0.9999541535946788,5,28,protein targeting to mitochondrion,BP,0.044968421032280805,protein targeting to mitochondrion,"The process of directing proteins towards and into the mitochondrion, usually mediated by mitochondrial proteins that recognize signals contained within the imported protein.",leaf.brown,leaf_Dead,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0006626,4.9589261352746e-4,0.9999541535946788,5,28,protein targeting to mitochondrion,BP,0.044968421032280805,protein targeting to mitochondrion,"The process of directing proteins towards and into the mitochondrion, usually mediated by mitochondrial proteins that recognize signals contained within the imported protein.",leaf.brown,root_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0006626,4.9589261352746e-4,0.9999541535946788,5,28,protein targeting to mitochondrion,BP,0.044968421032280805,protein targeting to mitochondrion,"The process of directing proteins towards and into the mitochondrion, usually mediated by mitochondrial proteins that recognize signals contained within the imported protein.",leaf.brown,root_Dead,1.6624674639372445
leaf.voom5.module.signedhybrid_brown,NA,GO:0006397,5.05054546151402e-4,0.9998379441624808,15,294,mRNA processing,BP,0.044968421032280805,mRNA processing,Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide.,leaf.brown,leaf_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0006397,5.05054546151402e-4,0.9998379441624808,15,294,mRNA processing,BP,0.044968421032280805,mRNA processing,Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide.,leaf.brown,leaf_Dead,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0006397,5.05054546151402e-4,0.9998379441624808,15,294,mRNA processing,BP,0.044968421032280805,mRNA processing,Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide.,leaf.brown,root_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0006397,5.05054546151402e-4,0.9998379441624808,15,294,mRNA processing,BP,0.044968421032280805,mRNA processing,Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide.,leaf.brown,root_Dead,1.6624674639372445
leaf.voom5.module.signedhybrid_brown,NA,GO:0071035,5.103304577429598e-4,0.9999855250358014,3,9,nuclear polyadenylation-dependent rRNA catabolic process,BP,0.044968421032280805,nuclear polyadenylation-dependent rRNA catabolic process,"The chemical reactions and pathways occurring in the nucleus and resulting in the breakdown of a ribosomal RNA (rRNA) molecule, including RNA fragments released as part of processing the primary transcript into multiple mature rRNA species, initiated by the enzymatic addition of a sequence of adenylyl residues (polyadenylation) at the 3' end the target rRNA.",leaf.brown,leaf_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0071035,5.103304577429598e-4,0.9999855250358014,3,9,nuclear polyadenylation-dependent rRNA catabolic process,BP,0.044968421032280805,nuclear polyadenylation-dependent rRNA catabolic process,"The chemical reactions and pathways occurring in the nucleus and resulting in the breakdown of a ribosomal RNA (rRNA) molecule, including RNA fragments released as part of processing the primary transcript into multiple mature rRNA species, initiated by the enzymatic addition of a sequence of adenylyl residues (polyadenylation) at the 3' end the target rRNA.",leaf.brown,leaf_Dead,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0071035,5.103304577429598e-4,0.9999855250358014,3,9,nuclear polyadenylation-dependent rRNA catabolic process,BP,0.044968421032280805,nuclear polyadenylation-dependent rRNA catabolic process,"The chemical reactions and pathways occurring in the nucleus and resulting in the breakdown of a ribosomal RNA (rRNA) molecule, including RNA fragments released as part of processing the primary transcript into multiple mature rRNA species, initiated by the enzymatic addition of a sequence of adenylyl residues (polyadenylation) at the 3' end the target rRNA.",leaf.brown,root_Live,0
leaf.voom5.module.signedhybrid_brown,NA,GO:0071035,5.103304577429598e-4,0.9999855250358014,3,9,nuclear polyadenylation-dependent rRNA catabolic process,BP,0.044968421032280805,nuclear polyadenylation-dependent rRNA catabolic process,"The chemical reactions and pathways occurring in the nucleus and resulting in the breakdown of a ribosomal RNA (rRNA) molecule, including RNA fragments released as part of processing the primary transcript into multiple mature rRNA species, initiated by the enzymatic addition of a sequence of adenylyl residues (polyadenylation) at the 3' end the target rRNA.",leaf.brown,root_Dead,1.6624674639372445
leaf.voom5.module.signedhybrid_brown4,NA,GO:0006886,1.5022079665556786e-11,1,15,428,intracellular protein transport,BP,5.691865985279466e-8,intracellular protein transport,"The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell.",leaf.brown4,leaf_Live,0
leaf.voom5.module.signedhybrid_brown4,NA,GO:0006886,1.5022079665556786e-11,1,15,428,intracellular protein transport,BP,5.691865985279466e-8,intracellular protein transport,"The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell.",leaf.brown4,leaf_Dead,0
leaf.voom5.module.signedhybrid_brown4,NA,GO:0006886,1.5022079665556786e-11,1,15,428,intracellular protein transport,BP,5.691865985279466e-8,intracellular protein transport,"The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell.",leaf.brown4,root_Live,0.8258871086184693
leaf.voom5.module.signedhybrid_brown4,NA,GO:0006886,1.5022079665556786e-11,1,15,428,intracellular protein transport,BP,5.691865985279466e-8,intracellular protein transport,"The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell.",leaf.brown4,root_Dead,0
leaf.voom5.module.signedhybrid_brown4,NA,GO:0006890,1.0592059877163363e-10,0.9999999999968966,9,79,"retrograde vesicle-mediated transport, Golgi to ER",BP,2.006665743728599e-7,"retrograde vesicle-mediated transport, Golgi to ER","The directed movement of substances from the Golgi back to the endoplasmic reticulum, mediated by vesicles bearing specific protein coats such as COPI or COG.",leaf.brown4,leaf_Live,0
leaf.voom5.module.signedhybrid_brown4,NA,GO:0006890,1.0592059877163363e-10,0.9999999999968966,9,79,"retrograde vesicle-mediated transport, Golgi to ER",BP,2.006665743728599e-7,"retrograde vesicle-mediated transport, Golgi to ER","The directed movement of substances from the Golgi back to the endoplasmic reticulum, mediated by vesicles bearing specific protein coats such as COPI or COG.",leaf.brown4,leaf_Dead,0
leaf.voom5.module.signedhybrid_brown4,NA,GO:0006890,1.0592059877163363e-10,0.9999999999968966,9,79,"retrograde vesicle-mediated transport, Golgi to ER",BP,2.006665743728599e-7,"retrograde vesicle-mediated transport, Golgi to ER","The directed movement of substances from the Golgi back to the endoplasmic reticulum, mediated by vesicles bearing specific protein coats such as COPI or COG.",leaf.brown4,root_Live,0.8258871086184693
leaf.voom5.module.signedhybrid_brown4,NA,GO:0006890,1.0592059877163363e-10,0.9999999999968966,9,79,"retrograde vesicle-mediated transport, Golgi to ER",BP,2.006665743728599e-7,"retrograde vesicle-mediated transport, Golgi to ER","The directed movement of substances from the Golgi back to the endoplasmic reticulum, mediated by vesicles bearing specific protein coats such as COPI or COG.",leaf.brown4,root_Dead,0
leaf.voom5.module.signedhybrid_brown4,NA,GO:0006888,1.5869539110128963e-9,0.9999999999193169,10,166,ER to Golgi vesicle-mediated transport,BP,2.004322789609288e-6,ER to Golgi vesicle-mediated transport,"The directed movement of substances from the endoplasmic reticulum (ER) to the Golgi, mediated by COP II vesicles. Small COP II coated vesicles form from the ER and then fuse directly with the cis-Golgi. Larger structures are transported along microtubules to the cis-Golgi.",leaf.brown4,leaf_Live,0
leaf.voom5.module.signedhybrid_brown4,NA,GO:0006888,1.5869539110128963e-9,0.9999999999193169,10,166,ER to Golgi vesicle-mediated transport,BP,2.004322789609288e-6,ER to Golgi vesicle-mediated transport,"The directed movement of substances from the endoplasmic reticulum (ER) to the Golgi, mediated by COP II vesicles. Small COP II coated vesicles form from the ER and then fuse directly with the cis-Golgi. Larger structures are transported along microtubules to the cis-Golgi.",leaf.brown4,leaf_Dead,0
leaf.voom5.module.signedhybrid_brown4,NA,GO:0006888,1.5869539110128963e-9,0.9999999999193169,10,166,ER to Golgi vesicle-mediated transport,BP,2.004322789609288e-6,ER to Golgi vesicle-mediated transport,"The directed movement of substances from the endoplasmic reticulum (ER) to the Golgi, mediated by COP II vesicles. Small COP II coated vesicles form from the ER and then fuse directly with the cis-Golgi. Larger structures are transported along microtubules to the cis-Golgi.",leaf.brown4,root_Live,0.8258871086184693
leaf.voom5.module.signedhybrid_brown4,NA,GO:0006888,1.5869539110128963e-9,0.9999999999193169,10,166,ER to Golgi vesicle-mediated transport,BP,2.004322789609288e-6,ER to Golgi vesicle-mediated transport,"The directed movement of substances from the endoplasmic reticulum (ER) to the Golgi, mediated by COP II vesicles. Small COP II coated vesicles form from the ER and then fuse directly with the cis-Golgi. Larger structures are transported along microtubules to the cis-Golgi.",leaf.brown4,root_Dead,0
leaf.voom5.module.signedhybrid_brown4,NA,GO:0016192,2.8181275865107764e-8,0.9999999979367106,10,244,vesicle-mediated transport,BP,2.669471356322333e-5,vesicle-mediated transport,"A cellular transport process in which transported substances are moved in membrane-bounded vesicles; transported substances are enclosed in the vesicle lumen or located in the vesicle membrane. The process begins with a step that directs a substance to the forming vesicle, and includes vesicle budding and coating. Vesicles are then targeted to, and fuse with, an acceptor membrane.",leaf.brown4,leaf_Live,0
