name,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_padjust,Definition,value
leaf.salmon,GO:0000302,1.7976989962137244e-4,0.9999806872646423,6,96,response to reactive oxygen species,BP,0.01892078193514945,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a reactive oxygen species stimulus. Reactive oxygen species include singlet oxygen, superoxide, and oxygen free radicals.",NA
leaf.salmon,GO:0006970,1.9476059638150672e-4,0.9999597614512352,10,252,response to osmotic stress,BP,0.01994453782944673,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of solutes outside the organism or cell.",NA
leaf.salmon,GO:0046777,2.0361742175390398e-4,0.9999464139917684,13,363,protein autophosphorylation,BP,0.020302800290145848,"The phosphorylation by a protein of one or more of its own amino acid residues (cis-autophosphorylation), or residues on an identical protein (trans-autophosphorylation).",NA
leaf.salmon,GO:0033356,2.566388292056777e-4,0.9999936677702359,3,13,UDP-L-arabinose metabolic process,BP,0.02493344932975161,"The chemical reactions and pathways involving UDP-L-arabinose, uridinediphosphoarabinose, a substance composed of arabinose in glycosidic linkage with uridine diphosphate.",NA
leaf.salmon,GO:0080187,3.283876497285085e-4,0.9999909414593879,3,15,floral organ senescence,BP,0.031106520120532964,An organ senescence that has as a participant a floral organ.,NA
leaf.salmon4,GO:0006412,1.5254024631857923e-11,1,13,715,translation,BP,5.779749933010967e-8,"The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome.",NA
leaf.salmon4,GO:0006414,6.644616233149751e-10,0.9999999999965434,7,105,translational elongation,BP,1.2588225453702204e-6,The successive addition of amino acid residues to a nascent polypeptide chain during protein biosynthesis.,NA
leaf.salmon4,GO:0000463,6.63256078091972e-6,0.9999999494000432,3,23,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,0.007325906675443186,"Any process involved in the maturation of a precursor Large SubUnit (LSU) ribosomal RNA (rRNA) molecule into a mature LSU-rRNA molecule from the pre-rRNA molecule originally produced as a tricistronic rRNA transcript that contains the Small Subunit (SSU) rRNA, 5.8S rRNA, and Large Subunit (LSU) in that order from 5' to 3' along the primary transcript.",NA
leaf.salmon4,GO:0006458,7.73386822427362e-6,0.9999999381624609,3,22,'de novo' protein folding,BP,0.007325906675443186,The process of assisting in the folding of a nascent peptide chain into its correct tertiary structure.,NA
leaf.salmon4,GO:0006954,4.4794619113826895e-5,0.9999998926756289,2,7,inflammatory response,BP,0.03394536236445802,"The immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents. The process is characterized by local vasodilation, extravasation of plasma into intercellular spaces and accumulation of white blood cells and macrophages.",NA
leaf.salmon4,GO:0006541,5.536125835588996e-5,0.9999991022231,3,38,glutamine metabolic process,BP,0.03496063465174451,"The chemical reactions and pathways involving glutamine, 2-amino-4-carbamoylbutanoic acid.",NA
leaf.salmon4,GO:0045041,6.792352175347687e-5,0.9999997994647746,2,7,protein import into mitochondrial intermembrane space,BP,0.03676603198913198,The import of proteins into the space between the inner and outer mitochondrial membranes.,NA
leaf.salmon4,GO:0009735,9.722187727170334e-5,0.9999907388738138,6,412,response to cytokinin,BP,0.046046711622810495,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokinin stimulus.",NA
leaf.salmon4,GO:0009967,1.0974660511935587e-4,0.9999995592667218,2,9,positive regulation of signal transduction,BP,0.04620332075524882,"Any process that activates or increases the frequency, rate or extent of signal transduction.",NA
leaf.sienna3,NA,NA,NA,NA,NA,NA,NA,NA,NA,no enriched GO
leaf.skyblue,GO:0015031,4.787143384739597e-8,0.9999999943336605,13,423,protein transport,BP,1.8138486284778333e-4,"The directed movement of proteins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",NA
leaf.skyblue,GO:0006888,6.824887297661873e-7,0.9999999506194911,8,166,ER to Golgi vesicle-mediated transport,BP,0.0012929748985420417,"The directed movement of substances from the endoplasmic reticulum (ER) to the Golgi, mediated by COP II vesicles. Small COP II coated vesicles form from the ER and then fuse directly with the cis-Golgi. Larger structures are transported along microtubules to the cis-Golgi.",NA
leaf.skyblue,GO:0000373,2.6407380900698803e-5,0.9999992093119416,4,36,Group II intron splicing,BP,0.02870823667976762,"The splicing of Group II introns. This occurs by a ribozymic mechanism where the intron sequence forms a distinct 3D structure, characteristic of Group II introns and containing splice site consensus sequences, that is involved in catalyzing the splicing reactions, though protein factors are also required in vivo. Splicing occurs by a series of two transesterification reactions (mechanistically similar to those for splicing of nuclear mRNAs) initiated by a bulged adenosine residue within the intron sequence as the initiating nucleophile. The intron is excised as a lariat.",NA
leaf.skyblue,GO:0031204,3.0306927083417912e-5,0.9999996228791779,3,17,"posttranslational protein targeting to membrane, translocation",BP,0.02870823667976762,The process in which a protein translocates through the ER membrane posttranslationally.,NA
leaf.skyblue2,NA,NA,NA,NA,NA,NA,NA,NA,NA,no enriched GO
leaf.skyblue3,GO:0002237,1.3898073224070026e-6,0.9999999384807592,6,88,response to molecule of bacterial origin,BP,0.005265979944600133,"Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by molecules of bacterial origin such as peptides derived from bacterial flagellin.",NA
leaf.skyblue3,GO:0010204,2.8533978216962412e-5,0.9999991142197266,4,48,"defense response signaling pathway, resistance gene-independent",BP,0.045645927591597864,A series of molecular signals that is activated during defense response and does not depend upon R-genes.,NA
leaf.skyblue3,GO:0006952,4.285800409841428e-5,0.9999892564209589,15,1165,defense response,BP,0.045645927591597864,"Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack.",NA
leaf.skyblue3,GO:0032491,4.818783593728991e-5,0.9999993141414072,3,15,detection of molecule of fungal origin,BP,0.045645927591597864,The series of events in which a stimulus from a molecule of fungal origin is received and converted into a molecular signal.,NA
leaf.skyblue3,GO:0002240,6.366419697880705e-5,0.9999989758579914,3,18,response to molecule of oomycetes origin,BP,0.04824472847053998,"Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by molecules of oomycetes origin.",NA
leaf.steelblue,GO:0051928,3.754443322278469e-8,1,3,3,positive regulation of calcium ion transport,BP,1.422558574811312e-4,"Any process that activates or increases the frequency, rate or extent of the directed movement of calcium ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.",NA
leaf.steelblue,GO:0008380,1.4328363174204072e-6,0.9999998858342962,8,152,RNA splicing,BP,0.0027145084033529613,The process of removing sections of the primary RNA transcript to remove sequences not present in the mature form of the RNA and joining the remaining sections to form the mature form of the RNA.,NA
leaf.steelblue,GO:0007219,5.299925852668192e-6,0.9999999673136838,3,10,Notch signaling pathway,BP,0.006693806351919926,"A series of molecular signals initiated by the binding of an extracellular ligand to the receptor Notch on the surface of a target cell, and ending with regulation of a downstream cellular process, e.g. transcription.",NA
leaf.steelblue,GO:2000779,7.1964051744522535e-6,0.9999999575801787,3,7,regulation of double-strand break repair,BP,0.006816794801499897,"Any process that modulates the frequency, rate or extent of double-strand break repair.",NA
leaf.steelblue,GO:0000413,3.4078839693637425e-5,0.9999988783937939,4,59,protein peptidyl-prolyl isomerization,BP,0.025824944719838438,The modification of a protein by cis-trans isomerization of a proline residue.,NA
leaf.tan,NA,NA,NA,NA,NA,NA,NA,NA,NA,no enriched GO
leaf.thistle1,NA,NA,NA,NA,NA,NA,NA,NA,NA,no enriched GO
leaf.thistle2,NA,NA,NA,NA,NA,NA,NA,NA,NA,no enriched GO
leaf.turquoise,GO:0015979,2.197276906262845e-80,1,114,200,photosynthesis,BP,8.32548219782992e-77,"The synthesis by organisms of organic chemical compounds, especially carbohydrates, from carbon dioxide (CO2) using energy obtained from light rather than from the oxidation of chemical compounds.",NA
leaf.turquoise,GO:0009768,1.2415168661991565e-32,1,32,38,"photosynthesis, light harvesting in photosystem I",BP,2.352053703014302e-29,"After a photon of light is absorbed by one of the many chlorophyll molecules, in one of the light-harvesting complexes of an antenna on photosystem I, some of the absorbed energy is transferred to the pair of chlorophyll molecules in the reaction center.",NA
leaf.turquoise,GO:0009735,2.7174739204814948e-31,1,106,412,response to cytokinin,BP,3.432169561568128e-28,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokinin stimulus.",NA
leaf.turquoise,GO:0019253,2.896184732193083e-27,1,32,45,reductive pentose-phosphate cycle,BP,2.743410987569898e-24,"The fixation of carbon dioxide (CO2) as glucose in the chloroplasts of C3 plants; uses ATP and NADPH formed in the light reactions of photosynthesis; carbon dioxide reacts with ribulose 1,5-bisphosphate (catalyzed by the function of ribulose-bisphosphate carboxylase) to yield two molecules of 3-phosphoglycerate; these are then phosphorylated by ATP to 1,3-bisphosphateglyceraldehyde which, in turn, is then reduced by NADPH to glyceraldehyde 3-phosphate. The glyceraldehyde 3-phosphate is converted to fructose 5-phosphate and ribulose 5-phosphate by aldolase and other enzymes; the ribulose 5-phosphate is phosphorylated by ATP to ribulose 1,5-bisphosphate.",NA
