name,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_padjust,Term,Definition
leaf.voom5.module.signedhybrid_lightcyan1,GO:0010114,8.42E-08,0.99999998,25,106,response to red light,BP,7.09E-06,response to red light,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a red light stimulus. Red light is electromagnetic radiation of wavelength of 580-700nm. An example of this response is seen at the beginning of many plant species developmental stages. These include germination, and the point when cotyledon expansion is triggered. In certain species these processes take place in response to absorption of red light by the pigment molecule phytochrome, but the signal can be reversed by exposure to far red light. During the initial phase the phytochrome molecule is only present in the red light absorbing form, but on absorption of red light it changes to a far red light absorbing form, triggering progress through development. An immediate short period of exposure to far red light entirely returns the pigment to its initial state and prevents triggering of the developmental process. A thirty minute break between red and subsequent far red light exposure renders the red light effect irreversible, and development then occurs regardless of whether far red light exposure subsequently occurs."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0033014,8.80E-08,0.999999998,8,10,tetrapyrrole biosynthetic process,BP,7.25E-06,tetrapyrrole biosynthetic process,"The chemical reactions and pathways leading to the formation of tetrapyrroles, natural pigments containing four pyrrole rings joined by one-carbon units linking position 2 of one pyrrole ring to position 5 of the next."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009637,1.26E-07,0.999999972,23,88,response to blue light,BP,1.02E-05,response to blue light,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a blue light stimulus. Blue light is electromagnetic radiation with a wavelength of between 440 and 500nm."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0048564,1.45E-07,0.999999987,12,27,photosystem I assembly,BP,1.15E-05,photosystem I assembly,"The aggregation, arrangement and bonding together of a set of components to form a photosystem I complex on the thylakoid membrane."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0010258,1.50E-07,0.999999999,6,7,NADH dehydrogenase complex (plastoquinone) assembly,BP,1.16E-05,NADH dehydrogenase complex (plastoquinone) assembly,"The aggregation, arrangement and bonding together of a set of components to form NADH:plastoquinone dehydrogenase complex, which is involved in the non-photochemical reduction of plastoquinones, as well as the cyclic electron transport around photosystem I."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0071482,2.45E-07,0.999999981,11,22,cellular response to light stimulus,BP,1.85E-05,cellular response to light stimulus,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a light stimulus, electromagnetic radiation of wavelengths classified as infrared, visible or ultraviolet light."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0034599,2.81E-07,0.999999955,16,60,cellular response to oxidative stress,BP,2.09E-05,cellular response to oxidative stress,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006783,3.18E-07,0.999999973,11,24,heme biosynthetic process,BP,2.32E-05,heme biosynthetic process,"The chemical reactions and pathways resulting in the formation of heme, any compound of iron complexed in a porphyrin (tetrapyrrole) ring, from less complex precursors."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009052,6.15E-07,0.999999984,7,10,"pentose-phosphate shunt, non-oxidative branch",BP,4.40E-05,"pentose-phosphate shunt, non-oxidative branch","The branch of the pentose-phosphate shunt which does not involve oxidation reactions. It comprises a series of sugar phosphate interconversions, starting with ribulose 5-P and producing fructose 6-P and glyceraldehyde 3-P."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009772,9.82E-07,0.999999938,9,17,photosynthetic electron transport in photosystem II,BP,6.89E-05,photosynthetic electron transport in photosystem II,"A photosynthetic electron transport chain in which electrons move from the primary electron acceptor (Quinone, Q) through a chain of electron transport molecules in the thylakoid membrane until they reach the ultimate electron acceptor of Photosystem II, which is plastocyanin (PC). The electron is then passed to the P700 chlorophyll a molecules of the reaction centre of photosystem I."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006633,1.25E-06,0.999999577,33,180,fatty acid biosynthetic process,BP,8.61E-05,fatty acid biosynthetic process,"The chemical reactions and pathways resulting in the formation of a fatty acid, any of the aliphatic monocarboxylic acids that can be liberated by hydrolysis from naturally occurring fats and oils. Fatty acids are predominantly straight-chain acids of 4 to 24 carbon atoms, which may be saturated or unsaturated; branched fatty acids and hydroxy fatty acids also occur, and very long chain acids of over 30 carbons are found in waxes."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009853,1.43E-06,0.999999652,21,104,photorespiration,BP,9.65E-05,photorespiration,"A light-dependent catabolic process occurring concomitantly with photosynthesis in plants (especially C3 plants) whereby dioxygen (O2) is consumed and carbon dioxide (CO2) is evolved. The substrate is glycolate formed in large quantities in chloroplasts from 2-phosphoglycolate generated from ribulose 1,5-bisphosphate by the action of ribulose-bisphosphate carboxylase; the glycolate enters the peroxisomes where it is converted by glycolate oxidase to glyoxylate which undergoes transamination to glycine. This then passes into the mitochondria where it is decarboxylated forming one molecule of serine for every two molecules of glycine. This pathway also exists in photosynthetic bacteria."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0005975,1.55E-06,0.999999311,77,541,carbohydrate metabolic process,BP,1.03E-04,carbohydrate metabolic process,"The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y. Includes the formation of carbohydrate derivatives by the addition of a carbohydrate residue to another molecule."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009644,1.61E-06,0.999999577,23,109,response to high light intensity,BP,1.05E-04,response to high light intensity,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a high light intensity stimulus."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0042793,1.64E-06,0.999999921,8,13,plastid transcription,BP,1.05E-04,plastid transcription,"The synthesis of RNA from a plastid DNA template, usually by a specific plastid RNA polymerase."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0010206,1.85E-06,0.999999868,9,18,photosystem II repair,BP,1.17E-04,photosystem II repair,Proteolysis of the damaged D1 protein and re-assembly of a new D1 subunit in the photosystem II following photoinhibition.
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009651,4.30E-06,0.99999763,117,1045,response to salt stress,BP,2.67E-04,response to salt stress,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006839,7.41E-06,0.99999836,17,65,mitochondrial transport,BP,4.53E-04,mitochondrial transport,"Transport of substances into, out of or within a mitochondrion."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009097,8.21E-06,0.999998942,11,29,isoleucine biosynthetic process,BP,4.94E-04,isoleucine biosynthetic process,"The chemical reactions and pathways resulting in the formation of isoleucine, (2R*,3R*)-2-amino-3-methylpentanoic acid."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006108,9.00E-06,0.999998842,11,28,malate metabolic process,BP,5.33E-04,malate metabolic process,"The chemical reactions and pathways involving malate, the anion of hydroxybutanedioic acid, a chiral hydroxydicarboxylic acid. The (+) enantiomer is an important intermediate in metabolism as a component of both the TCA cycle and the glyoxylate cycle."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006418,9.55E-06,0.999998112,15,52,tRNA aminoacylation for protein translation,BP,5.57E-04,tRNA aminoacylation for protein translation,"The synthesis of aminoacyl tRNA by the formation of an ester bond between the 3'-hydroxyl group of the most 3' adenosine of the tRNA and the alpha carboxylic acid  group of an amino acid, to be used in ribosome-mediated polypeptide synthesis."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0006000,1.04E-05,0.999998781,10,26,fructose metabolic process,BP,6.00E-04,fructose metabolic process,"The chemical reactions and pathways involving fructose, the ketohexose arabino-2-hexulose. Fructose exists in a open chain form or as a ring compound. D-fructose is the sweetest of the sugars and is found free in a large number of fruits and honey."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009744,1.28E-05,0.99999588,25,136,response to sucrose,BP,7.23E-04,response to sucrose,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a sucrose stimulus."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0010205,1.57E-05,0.99999808,10,26,photoinhibition,BP,8.73E-04,photoinhibition,The mechanism by which high light intensity inhibits photosynthesis through inactivation of the D1 protein of photosystem II.
leaf.voom5.module.signedhybrid_lightcyan1,GO:0009643,1.79E-05,0.999998427,8,19,photosynthetic acclimation,BP,9.83E-04,photosynthetic acclimation,A response to light intensity in which exposure to medium-intensity light results in increased tolerance to high-intensity light.
leaf.voom5.module.signedhybrid_lightcyan1,GO:0110102,1.94E-05,0.999999104,6,11,chloroplast ribulose bisphosphate carboxylase complex assembly,BP,0.001048686,chloroplast ribulose bisphosphate carboxylase complex assembly,"The aggregation, arrangement and bonding together of a set of components to form a chloroplast ribulose bisphosphate carboxylase complex."
leaf.voom5.module.signedhybrid_lightcyan1,GO:0010218,2.11E-05,0.999994264,19,91,response to far red light,BP,0.001127774,response to far red light,"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of far red light stimulus. Far red light is electromagnetic radiation of wavelength 700-800nm. An example of this response is seen at the beginning of many plant species developmental stages. These include germination, and the point when cotyledon expansion is triggered. In certain species these processes take place in response to absorption of red light by the pigment molecule phytochrome, but the signal can be reversed by exposure to far red light. During the initial phase the phytochrome molecule is only present in the red light absorbing form, but on absorption of red light it changes to a far red light absorbing form, triggering progress through development. An immediate short period of exposure to far red light entirely returns the pigment to its initial state and prevents triggering of the developmental process. A thirty minute break between red and subsequent far red light exposure renders the red light effect irreversible, and development then occurs regardless of whether far red light exposure subsequently occurs."
